group,names,scores,logfoldchanges,pvals,pvals_adj
Erythroid,IL11,0.005855025,-2.5063071,0.9953283929484871,0.9996297760022421
Erythroid,AL162585.1,0.005855025,-2.406416,0.9953283929484871,0.9996297760022421
Erythroid,AC103591.4,0.005855025,-0.14816834,0.9953283929484871,0.9996297760022421
Erythroid,AC026704.1,0.005855025,-0.92535317,0.9953283929484871,0.9996297760022421
Erythroid,AC104458.1,0.005855025,-2.4844475,0.9953283929484871,0.9996297760022421
Erythroid,C19orf67,0.005855025,-1.1866899,0.9953283929484871,0.9996297760022421
Erythroid,C6orf201,0.005855025,-3.1155083,0.9953283929484871,0.9996297760022421
Erythroid,AL512303.1,0.005855025,-1.6343583,0.9953283929484871,0.9996297760022421
Erythroid,AC087289.1,0.005855025,-1.5664455,0.9953283929484871,0.9996297760022421
Erythroid,CLSTN2,0.005855025,-2.2936633,0.9953283929484871,0.9996297760022421
Erythroid,BVES-AS1,0.005855025,-1.6823602,0.9953283929484871,0.9996297760022421
Erythroid,AP003108.1,0.005855025,-2.3568227,0.9953283929484871,0.9996297760022421
Erythroid,SLC24A2,0.005855025,-3.2131038,0.9953283929484871,0.9996297760022421
Erythroid,CU633967.1,0.005855025,-2.5284781,0.9953283929484871,0.9996297760022421
Erythroid,AL590560.5,0.005855025,-0.9535111,0.9953283929484871,0.9996297760022421
Erythroid,TRIML2,0.005855025,-2.435032,0.9953283929484871,0.9996297760022421
Erythroid,ACTL7B,0.005855025,-1.9440249,0.9953283929484871,0.9996297760022421
Erythroid,AC108690.1,0.005855025,-1.3298812,0.9953283929484871,0.9996297760022421
Erythroid,AL135910.1,0.005855025,-2.3922698,0.9953283929484871,0.9996297760022421
Erythroid,RNU6ATAC35P,0.005855025,-1.0138046,0.9953283929484871,0.9996297760022421
Erythroid,AP000879.1,0.005855025,-2.0673184,0.9953283929484871,0.9996297760022421
Erythroid,LEP,0.005855025,-1.7798082,0.9953283929484871,0.9996297760022421
Erythroid,SMIM38,0.005855025,-1.8083789,0.9953283929484871,0.9996297760022421
Erythroid,LINC01537,0.005855025,-2.9581745,0.9953283929484871,0.9996297760022421
Erythroid,DEPDC1-AS1,0.005855025,-1.8930801,0.9953283929484871,0.9996297760022421
Erythroid,PPM1E,0.005855025,-1.8564737,0.9953283929484871,0.9996297760022421
Erythroid,AC095057.2,0.005855025,-0.67693704,0.9953283929484871,0.9996297760022421
Erythroid,AC234917.2,0.005855025,-1.575008,0.9953283929484871,0.9996297760022421
Erythroid,AL359962.1,0.005855025,-1.5011345,0.9953283929484871,0.9996297760022421
Erythroid,AC009908.1,0.005855025,-0.83926964,0.9953283929484871,0.9996297760022421
Erythroid,AC096649.1,0.005855025,-3.4722373,0.9953283929484871,0.9996297760022421
Erythroid,AC010201.2,0.005855025,-1.7942249,0.9953283929484871,0.9996297760022421
Erythroid,AC007298.1,0.005855025,-2.1471622,0.9953283929484871,0.9996297760022421
Erythroid,AL358075.1,0.005855025,-3.139124,0.9953283929484871,0.9996297760022421
Erythroid,CCDC87,0.005855025,-1.8426604,0.9953283929484871,0.9996297760022421
Erythroid,KLK2,0.005855025,-1.6980096,0.9953283929484871,0.9996297760022421
Erythroid,DNAJB5-DT,0.005855025,-1.9554687,0.9953283929484871,0.9996297760022421
Erythroid,AL357874.2,0.005855025,-2.8966067,0.9953283929484871,0.9996297760022421
Erythroid,CREB3L1,0.005855025,-1.4682872,0.9953283929484871,0.9996297760022421
Erythroid,TMEM252-DT,0.005855025,-2.023267,0.9953283929484871,0.9996297760022421
Erythroid,LINC02555,0.005855025,-0.9416108,0.9953283929484871,0.9996297760022421
Erythroid,AC011120.1,0.005855025,-1.0214581,0.9953283929484871,0.9996297760022421
Erythroid,AC025580.2,0.005855025,-1.6864823,0.9953283929484871,0.9996297760022421
Erythroid,AC025162.1,0.005855025,-2.3824608,0.9953283929484871,0.9996297760022421
Erythroid,LINC02006,0.005855025,-2.508669,0.9953283929484871,0.9996297760022421
Erythroid,WDR93,0.005855025,-2.2782102,0.9953283929484871,0.9996297760022421
Erythroid,PTGES,0.005855025,-1.8283848,0.9953283929484871,0.9996297760022421
Erythroid,BSN,0.005855025,-2.3327844,0.9953283929484871,0.9996297760022421
Erythroid,AC018761.3,0.005855025,-1.712952,0.9953283929484871,0.9996297760022421
Erythroid,SH2D6,0.005855025,-1.5502634,0.9953283929484871,0.9996297760022421
Erythroid,AC112907.1,0.005855025,-1.2163274,0.9953283929484871,0.9996297760022421
Erythroid,AC090425.2,0.005855025,-1.963031,0.9953283929484871,0.9996297760022421
Erythroid,AL139035.2,0.005855025,-2.47597,0.9953283929484871,0.9996297760022421
Erythroid,LINC02312,0.005855025,-1.7738471,0.9953283929484871,0.9996297760022421
Erythroid,LINC02746,0.005855025,-1.7799039,0.9953283929484871,0.9996297760022421
Erythroid,TBX2,0.005855025,-0.2643313,0.9953283929484871,0.9996297760022421
Erythroid,CYP2A6,0.005855025,-2.5130103,0.9953283929484871,0.9996297760022421
Erythroid,KRTAP5-2,0.005855025,-0.965114,0.9953283929484871,0.9996297760022421
Erythroid,AL121890.2,0.005855025,-0.5913229,0.9953283929484871,0.9996297760022421
Erythroid,PSG2,0.005855025,-2.6503873,0.9953283929484871,0.9996297760022421
Erythroid,LINC02201,0.005855025,-0.6454562,0.9953283929484871,0.9996297760022421
Erythroid,C9orf50,0.005855025,-1.9941143,0.9953283929484871,0.9996297760022421
Erythroid,AC005064.1,0.005855025,-3.4618478,0.9953283929484871,0.9996297760022421
Erythroid,STUM,0.005855025,-1.4306532,0.9953283929484871,0.9996297760022421
Erythroid,PDLIM4,0.005855025,-2.117389,0.9953283929484871,0.9996297760022421
Erythroid,IL5,0.005855025,-1.7190989,0.9953283929484871,0.9996297760022421
Erythroid,LAMA5-AS1,0.005855025,-1.7668153,0.9953283929484871,0.9996297760022421
Erythroid,AC005329.2,0.005855025,-1.9001998,0.9953283929484871,0.9996297760022421
Erythroid,LINC01840,0.005855025,-1.0999134,0.9953283929484871,0.9996297760022421
Erythroid,HIGD1C,0.005855025,-0.38704932,0.9953283929484871,0.9996297760022421
Erythroid,AC007528.1,0.005855025,-1.6484333,0.9953283929484871,0.9996297760022421
Erythroid,TREML1,0.005855025,-2.2813995,0.9953283929484871,0.9996297760022421
Erythroid,AC079776.5,0.005855025,-2.163722,0.9953283929484871,0.9996297760022421
Erythroid,ACOT1,0.005855025,-2.078991,0.9953283929484871,0.9996297760022421
Erythroid,AC084030.1,0.005855025,-1.7833751,0.9953283929484871,0.9996297760022421
Erythroid,AC104667.1,0.005855025,-1.988325,0.9953283929484871,0.9996297760022421
Erythroid,ACADL,0.005855025,-0.127693,0.9953283929484871,0.9996297760022421
Erythroid,AC017028.1,0.005855025,-1.312344,0.9953283929484871,0.9996297760022421
Erythroid,SP1,0.0053019,-1.0339475,0.9957697155309794,0.9996297760022421
Erythroid,TMEM234,0.0051785554,-1.4467243,0.995868129110418,0.9996297760022421
Erythroid,AC005041.5,0.0051400103,-1.2951088,0.9958988833669544,0.9996297760022421
Erythroid,RGPD8,0.0050282287,-2.0021014,0.9959880707452031,0.9996297760022421
Erythroid,AL359916.1,0.004976193,0.48056647,0.9960295890246585,0.9996297760022421
Erythroid,AL357078.2,0.004972338,0.24141033,0.9960326644531955,0.9996297760022421
Erythroid,AC020655.1,0.0049684835,-0.33178264,0.9960357398817913,0.9996297760022421
Erythroid,GLUD2,0.004964629,-1.3479433,0.9960388153104459,0.9996297760022421
Erythroid,CELF5,0.0049607744,-1.2183027,0.9960418907391595,0.9996297760022421
Erythroid,AP001977.1,0.0049607744,-0.58946586,0.9960418907391595,0.9996297760022421
Erythroid,ANTXRL,0.00495692,-0.9771383,0.9960449661679319,0.9996297760022421
Erythroid,AL035448.1,0.0049530654,-1.7930651,0.996048041596763,0.9996297760022421
Erythroid,AL122035.1,0.0049530654,-1.945553,0.996048041596763,0.9996297760022421
Erythroid,TMEM269,0.0049530654,-1.876889,0.996048041596763,0.9996297760022421
Erythroid,AF131215.7,0.0049530654,-2.6287975,0.996048041596763,0.9996297760022421
Erythroid,AC100803.3,0.0049530654,-1.081062,0.996048041596763,0.9996297760022421
Erythroid,AC087521.3,0.0049530654,-1.9643997,0.996048041596763,0.9996297760022421
Erythroid,AL138781.1,0.0049530654,-1.2139037,0.996048041596763,0.9996297760022421
Erythroid,C22orf23,0.0049530654,-0.8007067,0.996048041596763,0.9996297760022421
Erythroid,AHRR,0.0049530654,-1.8488203,0.996048041596763,0.9996297760022421
Erythroid,AL109824.1,0.0049530654,-1.969637,0.996048041596763,0.9996297760022421
Erythroid,IGF2BP1,0.0049530654,-1.8001908,0.996048041596763,0.9996297760022421
Erythroid,SAMD11,0.0049530654,-1.9444674,0.996048041596763,0.9996297760022421
Erythroid,PCDHGB7,0.0049530654,-1.7584121,0.996048041596763,0.9996297760022421
Erythroid,GDF5,0.004949211,-2.5030591,0.9960511170256529,0.9996297760022421
Erythroid,SLC9C1,0.004949211,-1.4244334,0.9960511170256529,0.9996297760022421
Erythroid,CASR,0.004949211,-2.1877427,0.9960511170256529,0.9996297760022421
Erythroid,CRYBA1,0.004949211,-2.458304,0.9960511170256529,0.9996297760022421
Erythroid,SPATA17,0.004949211,-2.425063,0.9960511170256529,0.9996297760022421
Erythroid,CNTF,0.004949211,-2.8413336,0.9960511170256529,0.9996297760022421
Erythroid,AC025300.1,0.004949211,-1.549582,0.9960511170256529,0.9996297760022421
Erythroid,TMEM130,0.004949211,-1.9921936,0.9960511170256529,0.9996297760022421
Erythroid,PRSS8,0.004949211,-1.9947621,0.9960511170256529,0.9996297760022421
Erythroid,AL359317.2,0.004949211,-2.1199648,0.9960511170256529,0.9996297760022421
Erythroid,AC130814.1,0.004949211,-2.5017028,0.9960511170256529,0.9996297760022421
Erythroid,IAPP,0.004949211,-2.0790284,0.9960511170256529,0.9996297760022421
Erythroid,LINC00629,0.004949211,-2.043558,0.9960511170256529,0.9996297760022421
Erythroid,AC005775.1,0.004949211,-1.2114811,0.9960511170256529,0.9996297760022421
Erythroid,C6orf47-AS1,0.004949211,-1.503781,0.9960511170256529,0.9996297760022421
Erythroid,OR2L5,0.004949211,-2.2054129,0.9960511170256529,0.9996297760022421
Erythroid,AC068189.1,0.004949211,-1.0001296,0.9960511170256529,0.9996297760022421
Erythroid,AC135050.1,0.0047719027,-1.516833,0.9961925868172664,0.9996297760022421
Erythroid,ZNF784,0.004340196,-1.3348814,0.9965370354971598,0.9996297760022421
Erythroid,PIGM,0.0042553963,-1.4433163,0.9966046951371398,0.9996297760022421
Erythroid,FSCN1,0.0041917968,-1.0146761,0.996655439883174,0.9996297760022421
Erythroid,LINC00266-1,0.0040973607,-1.2924451,0.9967307881673331,0.9996297760022421
Erythroid,SIAH2-AS1,0.0040819426,-1.1658443,0.9967430899307985,0.9996297760022421
Erythroid,AC037487.1,0.0040703793,-0.46267405,0.9967523162539058,0.9996297760022421
Erythroid,AC116535.1,0.0040665246,-1.4356955,0.9967553916950381,0.9996297760022421
Erythroid,SLC19A3,0.0040472522,-1.5876667,0.9967707689014219,0.9996297760022421
Erythroid,CRLF1,0.0040472522,-0.69704914,0.9967707689014219,0.9996297760022421
Erythroid,LIN28A,0.0040472522,-1.042224,0.9967707689014219,0.9996297760022421
Erythroid,PCDH11X,0.0040433975,-1.412612,0.9967738443428429,0.9996297760022421
Erythroid,AL513477.2,0.0040433975,-1.7810134,0.9967738443428429,0.9996297760022421
Erythroid,CXCL12,0.004039543,-1.5527169,0.9967769197843116,0.9996297760022421
Erythroid,SLC24A5,0.004039543,-1.9734504,0.9967769197843116,0.9996297760022421
Erythroid,LINC01224,0.004039543,-1.2289137,0.9967769197843116,0.9996297760022421
Erythroid,MARVELD3,0.004039543,-1.0465184,0.9967769197843116,0.9996297760022421
Erythroid,LINC01686,0.0040356885,-2.3462615,0.9967799952258284,0.9996297760022421
Erythroid,AP003419.2,0.0040356885,-1.6985304,0.9967799952258284,0.9996297760022421
Erythroid,SIAH3,0.0040318337,-1.8825463,0.9967830706673929,0.9996297760022421
Erythroid,AC009108.3,0.0040279794,-1.9675184,0.9967861461090052,0.9996297760022421
Erythroid,AL353648.1,0.0040279794,-2.207299,0.9967861461090052,0.9996297760022421
Erythroid,AC005083.1,0.0039971434,-1.8177497,0.996810749643619,0.9996297760022421
Erythroid,RBMS3-AS3,0.0031645657,-0.7660539,0.9974750461478563,0.9996297760022421
Erythroid,JAKMIP3,0.0031491476,-0.40917316,0.9974873479528987,0.9996297760022421
Erythroid,AC027607.1,0.003145293,-0.6563661,0.9974904234042529,0.9996297760022421
Erythroid,AC073167.1,0.0031414386,-1.0023546,0.9974934988556442,0.9996297760022421
Erythroid,CDKL2,0.0031144568,-1.6157678,0.9975150270164237,0.9996297760022421
Erythroid,AC092115.2,0.0031067478,-1.6352487,0.9975211779198364,0.9996297760022421
Erythroid,AC013652.1,0.0031028932,-1.6133214,0.9975242533715981,0.9996297760022421
Erythroid,AC093843.2,0.0031028932,-1.9380364,0.9975242533715981,0.9996297760022421
Erythroid,CHST6,0.0030951842,-2.0798392,0.9975304042752318,0.9996297760022421
Erythroid,AC074099.1,0.0030913297,-1.5967666,0.9975334797271037,0.9996297760022421
Erythroid,LINC01641,0.0030913297,-2.077428,0.9975334797271037,0.9996297760022421
Erythroid,AC005523.1,0.0030913297,-2.1463625,0.9975334797271037,0.9996297760022421
Erythroid,AL513320.1,0.0030913297,-1.9227442,0.9975334797271037,0.9996297760022421
Erythroid,AL138963.1,0.0030913297,-2.3285472,0.9975334797271037,0.9996297760022421
Erythroid,OR7D2,0.0030913297,-2.1477344,0.9975334797271037,0.9996297760022421
Erythroid,IMPACT,0.0030778388,-1.2996637,0.9975442438089436,0.9996297760022421
Erythroid,AC097468.3,0.0030161664,-1.6530612,0.9975934510458737,0.9996297760022421
Erythroid,C19orf73,0.0029718394,-1.7098409,0.997628818753082,0.9996297760022421
Erythroid,TESMIN,0.0027791131,-1.5708382,0.997782591446381,0.9996297760022421
Erythroid,AC017002.3,0.0022086434,-1.0128589,0.998237759079383,0.9996297760022421
Erythroid,AF233439.1,0.002185516,-1.3888199,0.9982562118343569,0.9996297760022421
Erythroid,AC068790.9,0.002162389,-2.358113,0.9982746645902634,0.9996297760022421
Erythroid,AL356056.1,0.0021585345,-1.2382113,0.9982777400496712,0.9996297760022421
Erythroid,RIBC1,0.0021508255,-2.1982453,0.9982838909685634,0.9996297760022421
Erythroid,DES,0.0021392617,-2.3558798,0.9982931173470928,0.9996297760022421
Erythroid,AC137630.2,0.0019966443,-1.5433898,0.9984069093673387,0.9996297760022421
Erythroid,AC130343.2,0.0018463178,-2.0469477,0.9985268523426303,0.9996297760022421
Erythroid,PLCB3,0.0016535915,-1.2210393,0.9986806254362018,0.9996297760022421
Erythroid,DDTL,0.001304757,-1.4355601,0.9989589548562695,0.9996297760022421
Erythroid,AC124248.2,0.0012719935,-1.1810534,0.9989850963005468,0.9996297760022421
Erythroid,LINC01764,0.0012295938,-2.0887077,0.9990189264065187,0.9996297760022421
Erythroid,AC004706.3,0.0012257391,-2.0466847,0.9990220018707863,0.9996297760022421
Erythroid,NFIB,0.0012141756,-1.7031392,0.9990312282636762,0.9996297760022421
Erythroid,S100A1,0.00033919828,-1.127193,0.9997293589456876,0.9999261888020592
Erythroid,AL121917.1,0.00028138037,-1.2580769,0.9997754909422392,0.9999261888020592
Erythroid,C5orf66,0.00022741703,-1.5546879,0.9998185474730341,0.9999261888020592
Erythroid,GPRIN1,0.0001927263,-2.1036446,0.9998462266716893,0.9999261888020592
Erythroid,TAF6L,0.00016574461,-1.6398021,0.9998677549374396,0.9999261888020592
Erythroid,AC006942.1,-9.250862e-05,-1.3427093,0.9999261888020592,0.9999261888020592
Erythroid,SOD2-OT1,-0.000107926724,-1.8085132,0.9999138869357801,0.9999261888020592
Erythroid,AC092140.1,-0.00083835935,-1.4884009,0.9993310860960648,0.9996297760022421
Erythroid,PTRH1,-0.0008557047,-1.4910922,0.9993172465013961,0.9996297760022421
Erythroid,AC008679.1,-0.0008769046,0.83179986,0.9993003314415247,0.9996297760022421
Erythroid,JADRR,-0.0008769046,0.74314576,0.9993003314415247,0.9996297760022421
Erythroid,ENOX1,-0.0008769046,2.2038133,0.9993003314415247,0.9996297760022421
Erythroid,LINC00574,-0.0008769046,0.20885664,0.9993003314415247,0.9996297760022421
Erythroid,SLC26A7,-0.0008769046,0.57476914,0.9993003314415247,0.9996297760022421
Erythroid,KCTD4,-0.00088075915,0.32055014,0.9992972559761272,0.9996297760022421
Erythroid,KF459542.1,-0.00088075915,0.009356223,0.9992972559761272,0.9996297760022421
Erythroid,TFAP2A,-0.00088075915,-0.21955334,0.9992972559761272,0.9996297760022421
Erythroid,AC099487.1,-0.00088075915,0.42738578,0.9992972559761272,0.9996297760022421
Erythroid,AC004969.1,-0.00088461366,-0.22611448,0.9992941805107399,0.9996297760022421
Erythroid,LINC01829,-0.00088461366,-1.052025,0.9992941805107399,0.9996297760022421
Erythroid,OR1L8,-0.00088461366,-0.3454084,0.9992941805107399,0.9996297760022421
Erythroid,AC006460.1,-0.00088461366,-0.3333057,0.9992941805107399,0.9996297760022421
Erythroid,AL021308.1,-0.00088461366,-1.5984181,0.9992941805107399,0.9996297760022421
Erythroid,SPP1,-0.00088461366,-1.3114282,0.9992941805107399,0.9996297760022421
Erythroid,AC107463.1,-0.0008884682,-1.2272099,0.9992911050453633,0.9996297760022421
Erythroid,GLYATL2,-0.0008884682,-1.1803969,0.9992911050453633,0.9996297760022421
Erythroid,AC136475.7,-0.0008884682,-0.67636603,0.9992911050453633,0.9996297760022421
Erythroid,AC069222.1,-0.0008884682,-0.79139084,0.9992911050453633,0.9996297760022421
Erythroid,LINC01262,-0.0008884682,-1.2108895,0.9992911050453633,0.9996297760022421
Erythroid,AC091646.1,-0.0008884682,-1.3325477,0.9992911050453633,0.9996297760022421
Erythroid,FAM3D,-0.0008884682,-1.1989193,0.9992911050453633,0.9996297760022421
Erythroid,AC009630.3,-0.0008884682,-0.94120246,0.9992911050453633,0.9996297760022421
Erythroid,AC027288.3,-0.0008884682,-1.3441491,0.9992911050453633,0.9996297760022421
Erythroid,AC011509.3,-0.0008884682,-2.0002773,0.9992911050453633,0.9996297760022421
Erythroid,ABCC11,-0.0008884682,-0.8469925,0.9992911050453633,0.9996297760022421
Erythroid,LINC02593,-0.0008884682,-1.5560716,0.9992911050453633,0.9996297760022421
Erythroid,SLC6A11,-0.0008884682,-2.83686,0.9992911050453633,0.9996297760022421
Erythroid,AC012442.1,-0.0008923227,-3.0267422,0.9992880295799972,0.9996297760022421
Erythroid,ENPEP,-0.0008923227,-2.5299768,0.9992880295799972,0.9996297760022421
Erythroid,HUNK,-0.0008923227,-2.2938008,0.9992880295799972,0.9996297760022421
Erythroid,AC093484.4,-0.0008923227,-0.90923566,0.9992880295799972,0.9996297760022421
Erythroid,AC105345.2,-0.0008923227,-3.5629523,0.9992880295799972,0.9996297760022421
Erythroid,AC012170.2,-0.0008923227,-1.1365803,0.9992880295799972,0.9996297760022421
Erythroid,KCNIP4,-0.0008923227,-1.5782307,0.9992880295799972,0.9996297760022421
Erythroid,AC098934.4,-0.0008923227,-1.6231731,0.9992880295799972,0.9996297760022421
Erythroid,TMEM54,-0.0008923227,-1.8256633,0.9992880295799972,0.9996297760022421
Erythroid,AC007619.1,-0.0008923227,-1.1547607,0.9992880295799972,0.9996297760022421
Erythroid,FO393419.2,-0.0008923227,-1.3808233,0.9992880295799972,0.9996297760022421
Erythroid,MUCL1,-0.0008923227,-2.5999024,0.9992880295799972,0.9996297760022421
Erythroid,AF287957.1,-0.0008923227,-2.765243,0.9992880295799972,0.9996297760022421
Erythroid,AP002812.2,-0.0008923227,-1.2257518,0.9992880295799972,0.9996297760022421
Erythroid,AC020978.1,-0.0008923227,-1.4726884,0.9992880295799972,0.9996297760022421
Erythroid,ACRV1,-0.0008923227,-1.2813772,0.9992880295799972,0.9996297760022421
Erythroid,LRIT3,-0.0008923227,-2.9573188,0.9992880295799972,0.9996297760022421
Erythroid,ASPDH,-0.0008923227,-1.9596304,0.9992880295799972,0.9996297760022421
Erythroid,P3H2-AS1,-0.0008923227,-2.6430612,0.9992880295799972,0.9996297760022421
Erythroid,SMCO2,-0.0008923227,-2.4315383,0.9992880295799972,0.9996297760022421
Erythroid,AC036214.4,-0.0008923227,-2.696765,0.9992880295799972,0.9996297760022421
Erythroid,AC137561.1,-0.0008923227,-2.0749412,0.9992880295799972,0.9996297760022421
Erythroid,TAF7L,-0.0008923227,-1.4175016,0.9992880295799972,0.9996297760022421
Erythroid,AL031289.2,-0.0008923227,-2.765679,0.9992880295799972,0.9996297760022421
Erythroid,AC129492.2,-0.0008923227,-3.9096673,0.9992880295799972,0.9996297760022421
Erythroid,INMT,-0.0008923227,-2.6373568,0.9992880295799972,0.9996297760022421
Erythroid,CHMP1B-AS1,-0.0008923227,-1.7753965,0.9992880295799972,0.9996297760022421
