names,scores,logfoldchanges,pvals,pvals_adj
PIGA,-0.33941144,-0.23396778,0.7342998144223492,1.0
ITGA2,-0.339564,-2.1028876,0.734184899301204,1.0
AC127070.1,-0.3396955,-1.1850271,0.7340858393196512,1.0
C8orf33,-0.3399007,0.025183233,0.7339313145862754,1.0
RPUSD3,-0.34000066,-0.015616546,0.7338560372093572,1.0
MCM3AP-AS1,-0.34056884,-0.07558431,0.7334281933719564,1.0
OBSCN-AS1,-0.3405741,-1.7536101,0.7334242322415554,1.0
SLC22A5,-0.34064776,-0.35980844,0.7333687771612043,1.0
AC099522.2,-0.34096342,-2.8334706,0.7331311282935522,1.0
GEMIN7-AS1,-0.3409792,-0.780623,0.7331192465213726,1.0
PRSS53,-0.34106863,-0.57734925,0.7330519176869164,1.0
LMTK3,-0.34137377,-1.1042109,0.7328222230052512,1.0
ARHGAP21,-0.34181568,-0.31753743,0.7324896041635591,1.0
CNOT9,-0.34212083,0.0021981762,0.7322599680904169,1.0
SIRT5,-0.3429468,-0.01817497,0.7316384873157391,1.0
C1orf50,-0.34300467,-0.08692573,0.731594950670686,1.0
RPS6KL1,-0.34327823,-2.1028254,0.731389152776754,1.0
FNTB,-0.34349394,-0.71882355,0.7312269026779425,1.0
EHBP1L1,-0.3436728,0.17861466,0.7310923629328158,1.0
AC012306.2,-0.34367806,-0.33184966,0.7310884060066709,1.0
CYB5B,-0.34372017,-0.049244415,0.7310567508550785,1.0
MIR663AHG,-0.3437675,-1.358009,0.7310211393569127,1.0
WDYHV1,-0.34423047,-0.43365625,0.7306729685944872,1.0
AC104590.1,-0.34439883,-2.6948814,0.7305463747970277,1.0
CAMK1,-0.3445251,-0.70877916,0.7304514342654262,1.0
SH3GLB2,-0.34461978,-0.080751605,0.7303802315769024,1.0
PPP1R3D,-0.34474078,-0.14227703,0.7302892537453258,1.0
KYAT1,-0.34493545,-0.26110488,0.730142906066786,1.0
AUH,-0.34493545,-0.16020475,0.730142906066786,1.0
RGPD5,-0.34494597,0.084514916,0.7301349956613381,1.0
MON1B,-0.34521428,0.0013431963,0.7299332900251947,1.0
AC010834.2,-0.34559307,-3.5111084,0.7296485609346917,1.0
ZNF449,-0.34563515,-0.9167601,0.7296169266690781,1.0
CPNE7,-0.34581402,-4.664748,0.729482486174706,1.0
VCAM1,-0.34583506,-5.0288086,0.7294666701925965,1.0
SHC1,-0.3458561,-0.09848665,0.7294508543255908,1.0
AL683807.1,-0.34622437,-1.4297457,0.7291740952918914,1.0
PRELID3B,-0.34625068,0.027390253,0.7291543281393011,1.0
LINC02298,-0.34637168,-1.2477356,0.7290634015564853,1.0
DAG1,-0.34669787,-0.2535871,0.7288183141011807,1.0
RICTOR,-0.3467084,0.123902276,0.7288104085155378,1.0
FBXO21,-0.34671366,0.086396866,0.7288064557335312,1.0
LINC00852,-0.3467347,-0.8383196,0.7287906446776067,1.0
CIB2,-0.34685043,-1.0856416,0.7287036859323757,1.0
PLS1,-0.34691882,-1.63563,0.728652302860078,1.0
AGER,-0.3469609,0.030682037,0.728620683113842,1.0
CYB5D1,-0.34706086,-0.572834,0.7285455880671636,1.0
TXNDC15,-0.34720293,-0.031433657,0.7284388785350167,1.0
FBXO45,-0.34725025,-0.20459792,0.7284033098603544,1.0
AC026471.2,-0.3473397,-0.57583904,0.7283361261816423,1.0
CAMKK1,-0.34751856,-0.95120794,0.728201765085744,1.0
TMEM127,-0.34803942,-0.055800557,0.7278105847669476,1.0
DCLRE1B,-0.3484077,-0.7101522,0.7275340354077433,1.0
LRP12,-0.34844452,-1.6247826,0.7275063824227361,1.0
AC016876.1,-0.34849185,-0.31545743,0.727470829106277,1.0
MAN2A2,-0.34874964,0.07334175,0.727277271343504,1.0
C1orf54,-0.34918106,-0.94065833,0.7269533972835076,1.0
ATPSCKMT,-0.3493336,-0.1814262,0.7268388681318356,1.0
KDF1,-0.34938622,-1.1751717,0.7267993767360916,1.0
AC005253.1,-0.3494599,-0.13861986,0.7267440900015644,1.0
GCLC,-0.34963876,-0.16273205,0.7266098281425821,1.0
USP53,-0.34988075,0.12903267,0.7264281931106669,1.0
EFNB1,-0.349886,-0.5211591,0.7264242446937785,1.0
ADGRA3,-0.3501438,-1.0730445,0.7262307811714275,1.0
TLCD1,-0.35038054,-0.5903771,0.7260531259711643,1.0
ANKRD35,-0.35044366,-21.649801,0.7260057537394717,1.0
PHF13,-0.35140118,-0.32513332,0.7252874034766795,1.0
RLF,-0.35142747,0.08604513,0.7252676719874002,1.0
SNHG14,-0.35154322,0.24545214,0.7251808556016666,1.0
AL391834.2,-0.35176945,-1.8054706,0.7250111792296959,1.0
ZNF687,-0.35195884,-0.119441986,0.7248691349762459,1.0
SPATA41,-0.35318464,-2.5352063,0.7239500221503383,1.0
ANKS1B,-0.35328987,-1.8829187,0.7238711468682584,1.0
USP31,-0.3533372,-0.72100234,0.7238356539478323,1.0
SPATA7,-0.35358974,-0.39515457,0.7236463684024451,1.0
PSMA4,-0.35376862,0.03464616,0.7235123013660185,1.0
TEDC1,-0.35446307,-0.2987366,0.7229918862489161,1.0
EPB41L3,-0.3547156,-1.400039,0.7228026761338697,1.0
AL157394.3,-0.35499442,-1.4119836,0.722593776320053,1.0
HERC1,-0.35534164,0.116410755,0.7223336658369419,1.0
AP001269.4,-0.35578883,-0.49784446,0.7219987223457379,1.0
SRGAP3,-0.3558151,-1.0476868,0.7219790214462891,1.0
EPG5,-0.35595718,-0.017397294,0.7218726397758766,1.0
TTI1,-0.3562939,-0.03371489,0.7216204973053727,1.0
SLC35E2A,-0.3564622,0.06858375,0.72149443741097,1.0
GAREM2,-0.35653588,-2.2029681,0.7214392885857364,1.0
SNTG2-AS1,-0.35684103,-0.8289886,0.7212108303118407,1.0
HLA-F-AS1,-0.3569094,-0.13362715,0.7211596275588028,1.0
AC008764.6,-0.35704094,-0.47248745,0.7210611642390876,1.0
AC118553.1,-0.35704094,-1.2412431,0.7210611642390876,1.0
SAP130,-0.35726714,-0.12747999,0.7208918181457311,1.0
TMEM138,-0.35728294,-0.07599517,0.7208800038126577,1.0
INTS5,-0.3573145,-0.11422008,0.7208563753463748,1.0
HCG25,-0.35758808,-0.3201646,0.720651606470935,1.0
ENPP4,-0.357788,-0.11043287,0.7205019803438912,1.0
SMCO4,-0.3580984,-0.50624853,0.7202696873036105,1.0
DDX19A,-0.35845613,0.05346173,0.7200019917595892,1.0
WIZ,-0.3587718,-0.12165511,0.7197658183140816,1.0
RETN,-0.3592032,-0.21077327,0.7194430911951308,1.0
CCDC125,-0.35930842,-0.21739805,0.7193643848473517,1.0
TOLLIP-AS1,-0.35946098,-0.8269265,0.7192502659285636,1.0
CDNF,-0.35963985,-0.95923096,0.7191164793042253,1.0
C20orf204,-0.35965562,-1.8754778,0.7191046750152101,1.0
GOT1,-0.3596872,-0.37669978,0.7190810666381998,1.0
MGST2,-0.35982397,-0.17295358,0.7189787667688122,1.0
TMEM265,-0.36000812,-0.067874946,0.7188410633573512,1.0
POLA2,-0.36082357,-0.40510833,0.7182313437420274,1.0
NT5M,-0.36103928,-1.3080603,0.7180700930540171,1.0
RNASEH1,-0.36111817,-0.04358464,0.7180111020369254,1.0
CDHR1,-0.36116552,-2.2208695,0.717975708233564,1.0
AC092053.2,-0.36117604,-2.4588141,0.7179678430261208,1.0
DHX8,-0.3614917,0.053295586,0.7177319007050174,1.0
RNF144A-AS1,-0.36161798,-1.147267,0.7176375313134022,1.0
HDAC11,-0.36191258,-0.91821235,0.7174173528246928,1.0
ZC3H18,-0.36210197,0.031300407,0.7172758219058184,1.0
AC010883.2,-0.36219668,-1.1457205,0.7172050600858162,1.0
C10orf95,-0.36225456,-0.29056144,0.7171618179461208,1.0
ZYG11B,-0.36236504,0.03265876,0.7170792672877085,1.0
PRSS36,-0.36240712,-1.395971,0.7170478202870756,1.0
MSH2,-0.36280695,0.007176313,0.7167490977106592,1.0
AC127526.4,-0.36295953,-21.554567,0.7166351228836015,1.0
TNFRSF11A,-0.36295953,-21.88334,0.7166351228836015,1.0
ACTR5,-0.36320677,-0.21851346,0.7164504184645221,1.0
MRPS26,-0.36322784,-0.010037148,0.7164346997052696,1.0
VAV1,-0.36413798,0.03397016,0.7157549784206856,1.0
ZNF674-AS1,-0.36447993,-0.7856236,0.715499649995579,1.0
GSTM4,-0.36462724,-0.69989175,0.7153896721711774,1.0
TRIM16,-0.3647956,-0.2761851,0.715263990462176,1.0
RGL1,-0.36492187,-2.6727316,0.7151697342454186,1.0
GPR180,-0.3650639,-0.20694,0.7150637011927186,1.0
ZNF181,-0.3653743,-0.040605433,0.7148320184740546,1.0
AL606760.3,-0.3654585,-0.7149131,0.7147691937900875,1.0
AL035681.1,-0.36571628,-0.5560732,0.7145768052193693,1.0
SOX2-OT,-0.3659267,-1.232632,0.7144197667703915,1.0
ACKR3,-0.36601615,-1.0693346,0.7143530290909279,1.0
PSMB2,-0.36647385,-0.028814161,0.7140115234100721,1.0
CHCHD4,-0.36672112,-0.33169326,0.7138270556613873,1.0
TMEM18,-0.36677897,-0.0048533543,0.713783884773578,1.0
RBKS,-0.36688948,-0.3712243,0.7137014701687334,1.0
DYNC2H1,-0.3670315,-0.60304344,0.7135955134425924,1.0
FAM122A,-0.3672104,-0.031385597,0.7134620943121519,1.0
SGK3,-0.36756286,0.065122314,0.7131992057959204,1.0
RRP15,-0.367868,0.033250637,0.7129716581640653,1.0
MIR4422HG,-0.3680048,-0.73672765,0.712869662343015,1.0
KLHL20,-0.36847827,-0.066289335,0.7125166395409306,1.0
MHENCR,-0.3689886,0.034542795,0.7121362283695718,1.0
AC011476.3,-0.3691359,-2.2384284,0.712026432277139,1.0
SEPSECS-AS1,-0.36927268,-0.073512845,0.7119244841084134,1.0
PPP2R3A,-0.36980405,-1.0368297,0.7115285035531127,1.0
LINC00893,-0.3702144,-0.15562157,0.7112227500259067,1.0
LAYN,-0.37057215,-3.1815333,0.7109562335634232,1.0
AC021028.1,-0.37058267,-3.44408,0.710948395378633,1.0
CDH20,-0.3706037,-3.5048623,0.7109327191007424,1.0
AC021613.1,-0.37086675,-4.7445555,0.7107367759445529,1.0
AAR2,-0.3713192,-0.33872315,0.7103997984350714,1.0
MAP1LC3A,-0.37132972,-0.39044833,0.7103919624221116,1.0
ENSA,-0.37137708,-0.006775619,0.7103567007426773,1.0
ADAM22,-0.37156647,-1.0206113,0.7102156602260619,1.0
ATP7A,-0.37173483,-0.07218236,0.7100902992099773,1.0
MRPL38,-0.37192422,0.0027418078,0.7099492774443679,1.0
TMEM202-AS1,-0.37208205,-0.30944577,0.7098317668941125,1.0
MNT,-0.37210834,-0.03271559,0.7098121824732315,1.0
SSNA1,-0.3722872,-0.0017265124,0.7096790134956252,1.0
AL138762.1,-0.3724661,-0.9197869,0.7095458533857273,1.0
MTX2,-0.37262392,-0.12671623,0.7094283665382264,1.0
AC124283.1,-0.37271863,-0.5474541,0.7093578777460298,1.0
AL157838.1,-0.37307638,-1.0971615,0.7090916092103041,1.0
LINC01220,-0.3731395,-0.22354847,0.7090446243331536,1.0
ZNF407,-0.37315527,0.044718713,0.709032878286798,1.0
SLC25A51,-0.37320262,-0.17528504,0.7089976405628082,1.0
PTK7,-0.37336046,-2.1222744,0.7088801859802754,1.0
RBM28,-0.37377608,0.00971527,0.7085709220290692,1.0
TNFAIP1,-0.37379184,-0.4871201,0.708559178774884,1.0
LINC01765,-0.37382343,-2.4907007,0.7085356924743539,1.0
AC010632.2,-0.3738392,-0.31296253,0.7085239494280142,1.0
AC016394.1,-0.37386024,-0.46727577,0.7085082921406749,1.0
AL121933.2,-0.37397072,-0.037618365,0.7084260934032486,1.0
KIFC3,-0.37402335,-2.9024522,0.7083869523409145,1.0
ADAMTS1,-0.3741496,-3.2173057,0.7082930169338283,1.0
BOLA2B,-0.37426007,-0.20833214,0.7082108270927455,1.0
TMEM9,-0.37457573,-0.098369874,0.7079760177038941,1.0
CARD8-AS1,-0.37499136,-0.024712184,0.707666894352295,1.0
HES4,-0.3750282,-1.4469396,0.7076395059983008,1.0
AC138150.1,-0.37507552,-0.019427551,0.7076042929561237,1.0
SH3RF3,-0.37543854,-1.6090014,0.7073343470801259,1.0
NUPR2,-0.37547538,-21.72914,0.7073069633214503,1.0
ARIH2OS,-0.37606984,-0.05923037,0.706864963631867,1.0
ARID2,-0.3764381,0.04639083,0.7065912080678431,1.0
GPR89A,-0.37670118,-0.2532649,0.7063956916109384,1.0
AL136040.1,-0.37685373,-1.1707828,0.7062823009418497,1.0
LIAS,-0.37705892,0.0137130385,0.7061298203214055,1.0
C2orf27A,-0.37741667,-0.433788,0.7058639848931725,1.0
NANP,-0.37784806,-0.8673391,0.7055434663791023,1.0
AL358781.1,-0.37791646,-0.73236656,0.7054926572646153,1.0
MKLN1,-0.3779375,0.11081411,0.7054770239551178,1.0
SMG5,-0.3780848,-0.116713606,0.7053675942703592,1.0
EBF4,-0.378532,-3.2128422,0.7050354343540406,1.0
SORCS3,-0.378532,-3.1560147,0.7050354343540406,1.0
AC007278.2,-0.37882662,-4.1692505,0.7048166303032246,1.0
ESS2,-0.37888446,-0.25686386,0.7047736538049598,1.0
CBLL1,-0.37901074,-0.07913003,0.7046798901706343,1.0
SLC3A1,-0.379621,-1.0655732,0.7042267625481708,1.0
NDUFB2-AS1,-0.3796473,-0.6075673,0.7042072335437806,1.0
NPTN,-0.38014185,-0.06878509,0.7038401245723809,1.0
PSMB3,-0.38031545,-0.008865391,0.7037112622523469,1.0
LMLN,-0.38061532,-0.47946113,0.7034887019231396,1.0
FAR2,-0.38081,-2.225676,0.7033442465320849,1.0
DLEC1,-0.38083103,-1.129972,0.7033286303743316,1.0
AL021155.5,-0.38218835,-0.029421026,0.702321652827018,1.0
DOCK5,-0.38261977,-0.830509,0.7020017149929436,1.0
ALDH18A1,-0.38313535,-0.3421205,0.7016194195343565,1.0
ATP6V1D,-0.38325107,0.019072706,0.7015336084799981,1.0
PLPP6,-0.3835299,-0.21171959,0.701326897481231,1.0
HIST2H4B,-0.38377717,-0.57381487,0.7011436062197478,1.0
KCNH3,-0.38421384,-1.5184648,0.7008199641351216,1.0
DLL1,-0.3842717,-0.87504137,0.7007770758840628,1.0
ZBTB6,-0.38454527,-0.08546924,0.700574344337541,1.0
MOB4,-0.3846347,-0.013678538,0.7005080713416222,1.0
AL138963.4,-0.38468206,-0.4487171,0.7004729865608263,1.0
LINC00663,-0.38475573,-0.47071686,0.7004184115053502,1.0
LINC01422,-0.3847873,-0.7649711,0.7003950226692827,1.0
LINC00894,-0.3848662,-0.36932158,0.7003365518220159,1.0
DHFR2,-0.38520288,-0.36306584,0.7000870961631585,1.0
AC083880.1,-0.38527656,-0.1900336,0.7000325320494876,1.0
SLC9B2,-0.38580266,-0.4369259,0.6996428334237739,1.0
AP2M1,-0.3859026,-0.012785445,0.6995687996230909,1.0
INTS11,-0.38612884,0.03288855,0.6994012599884578,1.0
ZFYVE21,-0.38620773,-0.16918795,0.6993428193723366,1.0
C17orf107,-0.3862288,-1.4383627,0.6993272355088312,1.0
RIOX2,-0.38663387,-0.098118104,0.6990272708303844,1.0
MIR3142HG,-0.38679698,-3.903487,0.6989065190913721,1.0
MKKS,-0.3870495,-0.14216195,0.6987195636858949,1.0
AL031963.3,-0.38709685,-0.086196475,0.6986845115812695,1.0
STXBP4,-0.38725993,-0.051862366,0.6985637814721468,1.0
LINC02696,-0.38738093,-1.0808699,0.6984742124472645,1.0
AC105429.1,-0.3874388,-1.4176285,0.6984313765715773,1.0
ZNF558,-0.38754404,-0.24358402,0.6983534956219202,1.0
NEMP1,-0.38766503,-0.08151845,0.6982639364558165,1.0
SLC1A7,-0.38799122,-22.231653,0.6980225370236119,1.0
EDARADD,-0.38799122,-22.021122,0.6980225370236119,1.0
MIER2,-0.38801226,-0.42319423,0.6980069639154696,1.0
PGLYRP2,-0.3882385,-2.0484438,0.6978395610349825,1.0
SLFN12,-0.38853836,-0.38690367,0.6976176775535858,1.0
CR381653.1,-0.3886962,-0.76192594,0.6975009071561187,1.0
POT1,-0.3886962,-0.13104966,0.6975009071561187,1.0
AC136475.9,-0.38878563,-1.182437,0.6974347404437979,1.0
NAA30,-0.38902763,-0.11800017,0.6972557126411181,1.0
MRC2,-0.38902763,-1.7083358,0.6972557126411181,1.0
SLC8B1,-0.38903287,0.19704376,0.6972518209195107,1.0
CCDC15-DT,-0.38934854,-0.9982678,0.6970183322025555,1.0
RBM14,-0.38939062,0.061055508,0.6969872025412067,1.0
DNHD1,-0.3894643,-0.124064475,0.6969327268614631,1.0
POLL,-0.38956425,-0.12198946,0.6968587980812794,1.0
MED6,-0.3898694,0.023960205,0.6966331385617144,1.0
SMYD3,-0.39008507,-0.060877457,0.6964736368191522,1.0
AL121935.1,-0.39015347,-0.8129661,0.6964230658977784,1.0
AP000845.1,-0.3901745,-0.77081645,0.6964075058857457,1.0
TMEM135,-0.3902271,-0.078137,0.696368606414624,1.0
PSKH1,-0.39079005,-0.17571306,0.695952432079668,1.0
ALG3,-0.39099523,-0.18406372,0.6958007651264853,1.0
CNOT2,-0.39147922,0.049117435,0.6954430348856617,1.0
INTS6L,-0.39159498,0.16601019,0.695357500736475,1.0
KTI12,-0.39167914,-0.077714525,0.6952952965173788,1.0
FAM27C,-0.39178437,-2.3311217,0.6952175441275266,1.0
ADCY3,-0.3918475,-0.29782292,0.6951708942320382,1.0
AC027307.2,-0.39192116,-0.9568966,0.6951164708125191,1.0
PRXL2C,-0.39195797,-0.17492536,0.6950892596918634,1.0
CDK5,-0.3921474,-0.40052715,0.6949493229905965,1.0
POMT1,-0.39236835,-0.18482934,0.6947860766414431,1.0
NECAB3,-0.39268398,-0.8154294,0.6945528921231772,1.0
APOA1,-0.3927629,-1.8169968,0.6944946005088337,1.0
BX323046.2,-0.3934258,-1.1127955,0.6940050223068851,1.0
MRPL42,-0.3934363,-0.010268393,0.6939972522531134,1.0
BAIAP2,-0.39402553,-1.0661429,0.6935621805996626,1.0
NBPF3,-0.3940887,-0.3301241,0.6935155717677921,1.0
ABHD1,-0.3941255,-2.4381793,0.6934883838180284,1.0
AL139384.1,-0.39419916,-1.2277095,0.6934340091023721,1.0
LEPR,-0.39459372,-0.94580215,0.69314274287118,1.0
ETV2,-0.39485678,-1.5509148,0.6929485905732609,1.0
GOLGA8R,-0.39495146,-1.1025872,0.6928787006817769,1.0
GTPBP3,-0.39495674,-0.12830348,0.692874817986665,1.0
RSAD1,-0.39505142,-0.017741872,0.6928049308543085,1.0
WRAP73,-0.39526713,-0.00063170743,0.6926457532579365,1.0
COG6,-0.39557227,-0.18140374,0.6924205983738914,1.0
OPA1,-0.39569327,0.08178195,0.6923313203403556,1.0
PHKG1,-0.39589846,-0.1992811,0.6921799456184494,1.0
AC021097.2,-0.3959037,-0.3775796,0.6921760643769785,1.0
TRBV18,-0.39590898,-4.998455,0.6921721831435917,1.0
PAXIP1-AS2,-0.3959879,0.0057622287,0.6921139656129287,1.0
HNRNPA1P48,-0.3961457,-0.06701217,0.6919975360095769,1.0
ANKS1A,-0.39639825,-0.24659374,0.6918112637862515,1.0
LINC01962,-0.39660868,-0.96315646,0.6916560511758517,1.0
UBE2M,-0.3968244,-0.02195582,0.6914969716938468,1.0
TRMT10C,-0.3970927,0.0030814274,0.691299111341087,1.0
ERH,-0.39727682,-0.00073093775,0.6911633370209462,1.0
ZNRD2,-0.3975346,-0.054257024,0.6909732696590727,1.0
COPS5,-0.39766088,0.023564955,0.6908801825464965,1.0
KRBOX4,-0.3979134,-0.07122053,0.6906940223439414,1.0
ARL6IP6,-0.39841318,-0.04167197,0.6903256354312007,1.0
DUSP19,-0.39870253,-0.97279215,0.6901123923169239,1.0
CLIC5,-0.3987078,-2.634305,0.6901085153970445,1.0
SV2A,-0.39873937,-2.5956395,0.6900852540485474,1.0
ZBED6CL,-0.39905503,-0.5929257,0.6898526566695753,1.0
TNNC1,-0.3990866,-3.0003982,0.6898293985427069,1.0
DDX19B,-0.39948642,-0.058663756,0.689534820969038,1.0
SLC43A3,-0.40034395,-0.22586782,0.6889031883074881,1.0
RASGRF2-AS1,-0.40050706,-21.893953,0.6887830863762278,1.0
TRAV20,-0.40050706,-22.006096,0.6887830863762278,1.0
LINC00092,-0.40050706,-21.945505,0.6887830863762278,1.0
TOB1-AS1,-0.4007017,-0.3745034,0.688639749179171,1.0
QSOX1,-0.4008648,-0.15496148,0.6885196644590348,1.0
ABHD18,-0.4010805,-0.029723544,0.688360854790474,1.0
MRPL50,-0.40111208,-0.04883193,0.6883376155033911,1.0
GET1,-0.401433,-0.20641717,0.6881013661236668,1.0
FN3KRP,-0.4023642,-0.15591122,0.6874160279724993,1.0
KLHL11,-0.4025483,-0.30258802,0.6872805395157746,1.0
GLCE,-0.40286922,-0.34864393,0.687044426496888,1.0
TRAV12-3,-0.40347952,-2.9233785,0.6865955089230807,1.0
AL158151.1,-0.40353212,-3.112546,0.6865568143049124,1.0
AL590006.1,-0.40356368,-3.080142,0.6865335979283097,1.0
NLRX1,-0.40370572,-0.5220902,0.6864291278937491,1.0
TRBV29-1,-0.40387934,-4.156192,0.6863014504315766,1.0
MROH6,-0.40413713,-1.5584047,0.6861118852614259,1.0
CHKB,-0.40458956,-0.024294665,0.6857792267967926,1.0
SPAG5-AS1,-0.4047474,-0.91797805,0.6856631974682804,1.0
ZC3H7A,-0.4047632,0.04535132,0.6856515949430395,1.0
REEP6,-0.4048316,-1.7286575,0.6856013181901985,1.0
JRKL,-0.4050578,-0.018902747,0.6854350280797432,1.0
AAAS,-0.40507358,-0.1469999,0.6854234270126517,1.0
AL031846.2,-0.40512094,-0.065272495,0.6853886242563958,1.0
KBTBD7,-0.4051367,-0.25158712,0.6853770234859915,1.0
CCDC34,-0.40563124,-0.19822209,0.6850135702675424,1.0
LRRC7,-0.40574172,-0.31736404,0.6849323832316454,1.0
CLASP1,-0.4072253,0.02807415,0.683842510214544,1.0
IFT140,-0.40777245,-0.567033,0.6834407372680769,1.0
ZNF74,-0.40789345,-0.46238595,0.6833518957349212,1.0
PDE6G,-0.40803024,-0.959086,0.6832514714557039,1.0
B4GALNT3,-0.40807232,-2.8195343,0.6832205728049979,1.0
PIP5KL1,-0.40815124,-0.8636269,0.6831626392652954,1.0
SPATA6L,-0.40818807,-3.6707726,0.6831356042519872,1.0
AC027449.1,-0.40823016,-3.975846,0.683104707591548,1.0
SARM1,-0.40830907,-0.18521076,0.6830467777840563,1.0
ARMCX4,-0.40846163,-0.5333523,0.682934785449229,1.0
UCK1,-0.40874046,-0.14486057,0.6827301278367681,1.0
TEX30,-0.40876153,-0.15810771,0.6827146829256125,1.0
VCPIP1,-0.40881938,0.025755828,0.6826722101049871,1.0
ARHGAP5-AS1,-0.40906665,-1.2994412,0.6824907466463641,1.0
FAM184B,-0.40919816,-0.04176121,0.6823942310072512,1.0
SMYD4,-0.40928236,0.07603895,0.6823324637240901,1.0
SEMA6C,-0.4093823,-1.6605114,0.6822591178391968,1.0
FAM161A,-0.4095033,-0.82416385,0.6821703347310799,1.0
GPR157,-0.40979794,-0.62251824,0.6819541855606652,1.0
CCDC186,-0.4099768,-0.013515245,0.6818229648658836,1.0
ATE1,-0.41043976,-0.025469389,0.6814833795241941,1.0
FANCI,-0.41048184,-0.43897226,0.6814525113280068,1.0
RAPH1,-0.41101846,-2.3230648,0.6810589885877558,1.0
AC020765.2,-0.41106057,-0.2654728,0.6810281277281851,1.0
FAM201A,-0.41120785,-2.6736112,0.680920118924505,1.0
PPARD,-0.41161823,0.004144651,0.6806192717605624,1.0
MAP2K4,-0.41241264,0.052720454,0.6800370069413275,1.0
AL139274.2,-0.41253364,-0.70472634,0.679948334328967,1.0
ERRFI1,-0.41264412,-0.9752596,0.6798673762441323,1.0
MIATNB,-0.41265988,0.063004136,0.6798558111047057,1.0
AL138756.1,-0.4127125,-0.6094561,0.6798172611839648,1.0
VAMP3,-0.4127388,-0.09036776,0.6797979865374686,1.0
AC116913.1,-0.4130124,-0.5722054,0.6795975426211509,1.0
LOXL1,-0.4130229,-21.774235,0.6795898336919339,1.0
TRAV25,-0.4130229,-21.873077,0.6795898336919339,1.0
REXO2,-0.41324386,0.33565748,0.679427953918289,1.0
AC020656.2,-0.41324914,-1.7372259,0.6794240998180883,1.0
MTG2,-0.41330174,-0.042498596,0.6793855592769469,1.0
LINC02447,-0.41377524,-1.0318455,0.6790387321274656,1.0
NQO1,-0.4139541,-1.1585524,0.6789077262160812,1.0
DLGAP1-AS2,-0.41401723,-1.7277439,0.6788614911513302,1.0
AP001462.1,-0.414033,-0.35435855,0.678849932573958,1.0
AC010175.1,-0.41417506,-1.7080742,0.6787459087767864,1.0
MRPS36,-0.41454333,-0.038507324,0.678476245955135,1.0
NEK4,-0.4147064,-0.12708671,0.6783568369982079,1.0
AL391839.3,-0.41500103,-1.1769992,0.6781411509684114,1.0
TMOD1,-0.41538507,-0.8280991,0.6778600284165524,1.0
FAM168A,-0.41607428,-0.18750384,0.6773556606849392,1.0
ADAMTS17,-0.4161637,-3.2514746,0.6772902189802913,1.0
PSMD5,-0.41634783,-0.08422728,0.6771554937289717,1.0
FUS,-0.41677397,-0.015095772,0.6768437406203345,1.0
HYAL2,-0.4169739,-0.8710316,0.6766975051516237,1.0
AL162231.2,-0.41732636,-0.78188837,0.6764396986268546,1.0
UBTF,-0.4173895,0.063944295,0.6763935283272666,1.0
XXYLT1,-0.41854167,-0.5057777,0.675551134215457,1.0
COQ4,-0.41857848,0.0065911957,0.6755242150693939,1.0
AL022345.4,-0.41936237,-0.9367206,0.674951320285772,1.0
SPSB1,-0.4193992,-0.8277497,0.6749244103943663,1.0
AL445524.1,-0.41944128,-0.7375144,0.6748936567416879,1.0
IFI27L1,-0.4195728,-0.40825054,0.6747975550764325,1.0
LINC01825,-0.42014098,-1.3554401,0.6743824568392378,1.0
DNAH1,-0.4207618,-0.3640653,0.6739290368491866,1.0
AC008063.1,-0.42080387,-4.096014,0.6738983007956787,1.0
TMEM164,-0.42140362,-0.13120654,0.6734603712019218,1.0
AC018529.2,-0.42224538,-0.73768,0.6728459198640542,1.0
IKZF4,-0.42233482,-0.8844734,0.6727806472356992,1.0
PTPN20,-0.42356062,-2.3334398,0.6718862769170886,1.0
TDRKH,-0.42392364,-0.6784654,0.6716215095167224,1.0
LPCAT4,-0.42401832,-0.17658041,0.6715524464592906,1.0
NLGN2,-0.42437083,-3.4409811,0.6712954027875324,1.0
DGUOK-AS1,-0.42438135,-4.0962815,0.6712877304329392,1.0
GSTO2,-0.42468646,-1.3003978,0.6710652470554019,1.0
AP000487.1,-0.42471805,-1.0278146,0.6710422331787184,1.0
DHDH,-0.42553875,-22.009758,0.6704439807357245,1.0
AC006252.1,-0.42553875,-22.019394,0.6704439807357245,1.0
CCL20,-0.42553875,-21.844976,0.6704439807357245,1.0
TRAV1-1,-0.42553875,-22.243988,0.6704439807357245,1.0
ZFP69,-0.42554927,-0.9008046,0.6704363121881738,1.0
NME4,-0.42560187,-0.0011648567,0.6703979699654836,1.0
ZNF552,-0.4256229,-0.07583715,0.6703826333167833,1.0
UMAD1,-0.42571235,-0.069138564,0.6703174540923643,1.0
LINC-PINT,-0.4261648,0.036816593,0.6699877619382641,1.0
AC027031.2,-0.42650676,-0.57440364,0.6697386181814922,1.0
